35.164653,-111.538794,11065
34.834186,-110.962414,11071
34.679089,-109.794219,11075
34.559311,-110.058086,11076
35.571361,-107.206322,11078
35.347814,-107.040314,11081
34.885167,-102.256306,11086
34.726972,-101.571092,11087
34.664944,-101.307528,11088
34.518169,-100.694992,11089
35.784417,-102.202694,11090
35.764222,-100.842833,11091
35.692378,-100.000392,11092
44.882375,-102.653556,11098
46.445214,-84.715694,11099
46.339853,-84.476156,11100
46.286794,-84.406511,11101
46.201461,-84.270419,11102
47.120894,-115.000964,11173
47.452767,-115.000969,11174
39.977528,-117.453331,11177
38.796486,-117.170975,11178
38.168656,-117.065103,11180
36.927047,-118.584267,11181
36.584578,-118.584261,11182
35.688356,-120.328178,11184
45.655081,-103.167119,11187
41.710406,-106.596831,11188
41.522353,-106.502856,11189
40.353147,-110.360156,11190
39.356019,-111.202781,11191
41.949364,-99.022569,11194
40.798983,-99.046003,11195
39.916344,-99.063472,11196
35.735772,-111.8476,11200
35.883353,-111.772431,11202
37.138158,-111.120678,11203
35.511958,-109.774917,11204
41.977864,-99.021961,11206
42.308642,-99.015044,11207
34.398406,-113.617431,11208
33.761831,-114.000775,11209
11,-20,1120N
33.540253,-114.000769,11210
33.525169,-114.000769,11211
35.001175,-113.447292,11212
34.759011,-113.617436,11213
36.762328,-102.518381,11214
34.439572,-102.304744,11215
31.532156,-104.083806,11216
36.461472,-100.7539,11219
35.268622,-95.000231,11220
31.9548,-92.748511,11222
31.557644,-93.330114,11223
31.642861,-90.169225,11229
31.365472,-87.546461,11230
42.612642,-93.277203,11231
43.901547,-85.073669,11232
44.678019,-89.749956,11233
42.273736,-84.951842,11234
42.081767,-84.999969,11235
41.781992,-84.773733,11238
41.299689,-84.741039,11241
41.070908,-84.705706,11242
40.217286,-87.334567,11243
40.16085,-90.280983,11247
40.893917,-93.528047,11250
41.083136,-93.578047,11251
42.307983,-93.337789,11253
42.030847,-93.392403,11256
42.428481,-93.313897,11257
32.174603,-110.187208,11259
36.582792,-93.963867,11260
33.962908,-87.570792,11266
39.654614,-78.600597,11273
33.506389,-84.378978,11278
42.154572,-77.248503,11279
42.831028,-79.946903,11280
43.347111,-82.253186,11281
41.627789,-77.578178,11282
40.597122,-77.916639,11284
41.191506,-77.8948,11285
33.345467,-103.800511,11291
31.921344,-107.778889,11296
32.012653,-106.796608,11297
31.977794,-106.494183,11298
31.94555,-105.861972,11299
30.573561,-101.601728,11302
28.697819,-88.006572,11303
28.821344,-88.008044,11304
43.927575,-85.0822,11305
38.763269,-87.935672,11307
11,-30,1130N
27.998411,-84.960197,11313
43.467386,-82.1961,11315
42.957136,-79.467831,11316
42.419017,-76.938906,11317
33.319206,-108.045517,11318
33.331147,-108.318553,11320
40.311006,-83.071575,11323
40.320394,-82.529467,11324
40.330039,-81.677317,11326
40.332897,-81.127767,11327
40.33175,-80.17775,11328
40.331014,-80.057247,11329
40.3181,-78.915331,11330
40.312106,-77.865467,11332
40.308914,-77.553292,11333
41.00175,-120.956575,11334
35.726489,-119.992108,11335
33.530975,-92.566406,11338
31.737192,-90.661542,11340
43.072342,-91.379886,11341
32.727353,-87.864511,11343
33.579278,-87.717928,11344
33.464158,-103.638897,11345
65.837558,-164.730244,11360
59.592833,-136.823556,11379
59.412611,-135.200333,11380
54.619506,-131.106075,11383
54.5199,-131.648947,11384
54.508194,-133.022358,11386
